#	H_0[km/s/Mpc]		r_d [Mpc]		N_eff
   67.341309999999993        146.58730000000000        3.1011449999999998     
   67.893069999999994        146.30250000000001        3.1420260000000000     
   67.478030000000004        146.38290000000001        3.1065860000000001     
   66.364750000000001        147.96960000000001        2.9410769999999999     
   67.458500000000001        146.73570000000001        3.0629759999999999     
   67.800290000000004        147.03960000000001        3.0544270000000000     
   66.193849999999998        148.83130000000000        2.8662529999999999     
   66.247559999999993        148.24209999999999        2.9154640000000001     
   65.900880000000001        148.80199999999999        2.8644850000000002     
   65.939940000000007        149.19220000000001        2.8313530000000000     
   65.935059999999993        149.04660000000001        2.8425829999999999     
   65.202640000000002        149.75180000000000        2.7605409999999999     
   65.002440000000007        149.35620000000000        2.7934980000000000     
   65.085449999999994        149.46879999999999        2.7891480000000000     
   65.241699999999994        149.94710000000001        2.7600349999999998     
   65.109859999999998        150.38020000000000        2.7191040000000002     
   65.241699999999994        150.16710000000000        2.7409759999999999     
   65.344239999999999        150.06610000000001        2.7533029999999998     
   66.203609999999998        148.81330000000000        2.8820610000000002     
   65.500489999999999        149.69090000000000        2.7950210000000002     
   65.607910000000004        149.33279999999999        2.8185790000000002     
   63.684080000000002        151.31610000000001        2.5935760000000001     
   63.586430000000000        151.34569999999999        2.5878960000000002     
   63.693849999999998        151.25229999999999        2.5972279999999999     
   63.503419999999998        151.34559999999999        2.5867840000000002     
   63.571779999999997        151.06549999999999        2.6117100000000000     
   64.777829999999994        150.08080000000001        2.7473200000000002     
   64.743650000000002        150.05520000000001        2.7463609999999998     
   65.554199999999994        149.01609999999999        2.8512800000000000     
   66.115719999999996        148.87639999999999        2.8806840000000000     
   65.563959999999994        148.91380000000001        2.8663900000000000     
   65.515140000000002        148.70679999999999        2.8848600000000002     
   65.617679999999993        148.77459999999999        2.8858239999999999     
   64.533690000000007        149.83150000000001        2.7623039999999999     
   61.994630000000001        153.08830000000000        2.4428299999999998     
   62.180180000000000        152.94059999999999        2.4620910000000000     
   62.702640000000002        152.44589999999999        2.5089640000000002     
   62.722169999999998        152.34860000000000        2.5159899999999999     
   63.005369999999999        151.18910000000000        2.6001750000000001     
   62.800289999999997        151.99199999999999        2.5447460000000000     
   63.391109999999998        151.76679999999999        2.5725669999999998     
   63.562010000000001        151.84010000000001        2.5672359999999999     
   65.388180000000006        148.83179999999999        2.8540719999999999     
   65.334469999999996        148.83060000000000        2.8520059999999998     
   65.490719999999996        148.71250000000001        2.8387190000000002     
   65.437010000000001        148.71780000000001        2.8365529999999999     
   65.368650000000002        148.80779999999999        2.8277770000000002     
   67.297359999999998        146.97069999999999        3.0398950000000000     
   66.975099999999998        148.06129999999999        2.9587279999999998     
   67.009280000000004        148.09389999999999        2.9568740000000000     
   67.087400000000002        148.23230000000001        2.9510450000000001     
   68.371579999999994        147.05810000000000        3.0750910000000000     
   67.019040000000004        149.25270000000000        2.8567119999999999     
   66.994630000000001        149.27260000000001        2.8531700000000000     
   68.312989999999999        146.64330000000001        3.1111740000000001     
   66.652829999999994        148.51870000000000        2.9136940000000000     
   66.608890000000002        148.84299999999999        2.8868260000000001     
   66.672359999999998        148.62860000000001        2.9035700000000002     
   66.691890000000001        148.55430000000001        2.9093059999999999     
   66.140140000000002        149.71029999999999        2.7993670000000002     
   66.086429999999993        149.83390000000000        2.7864070000000001     
   67.780760000000001        146.62360000000001        3.0993849999999998     
   68.176270000000002        146.37639999999999        3.1332339999999999     
   67.853999999999999        147.36480000000000        3.0499589999999999     
   67.746579999999994        147.53229999999999        3.0311490000000001     
   67.487790000000004        146.38430000000000        3.1013600000000001     
   67.277829999999994        146.24220000000000        3.1065939999999999     
   65.222170000000006        148.41200000000001        2.8655910000000002     
   65.231930000000006        148.21760000000000        2.8790499999999999     
   65.095209999999994        148.36930000000001        2.8614620000000000     
   68.205569999999994        145.20359999999999        3.2130529999999999     
   67.360839999999996        146.22760000000000        3.1036229999999998     
   67.097170000000006        146.62020000000001        3.0543309999999999     
   67.150880000000001        146.62569999999999        3.0552880000000000     
   67.282709999999994        147.19600000000000        3.0149319999999999     
   67.307130000000001        147.17080000000001        3.0146869999999999     
   67.517089999999996        147.19720000000001        3.0241709999999999     
   66.130369999999999        147.38860000000000        2.9509189999999998     
   66.086429999999993        147.58609999999999        2.9353579999999999     
   65.520020000000002        148.03790000000001        2.8876029999999999     
   66.555179999999993        146.75530000000001        3.0265430000000002     
   66.589359999999999        145.85390000000001        3.1052569999999999     
   68.478999999999999        144.76650000000001        3.2532000000000001     
   67.766109999999998        145.56510000000000        3.1649900000000000     
   68.024900000000002        145.23740000000001        3.1974399999999998     
   68.742679999999993        144.78080000000000        3.2380890000000000     
   67.834469999999996        146.37459999999999        3.0839660000000002     
   67.829589999999996        146.43850000000000        3.0904829999999999     
   66.765140000000002        146.92210000000000        3.0243350000000002     
   66.965329999999994        146.32970000000000        3.0761859999999999     
   66.750489999999999        146.44770000000000        3.0549019999999998     
   67.331540000000004        145.94139999999999        3.1131579999999999     
   66.530760000000001        147.56190000000001        2.9608940000000001     
   66.535640000000001        147.36070000000001        2.9792600000000000     
   65.598140000000001        148.43410000000000        2.8778280000000001     
   66.389160000000004        147.24039999999999        2.9920130000000000     
   66.643069999999994        147.08600000000001        3.0142639999999998     
   66.613770000000002        147.24230000000000        2.9984350000000002     
   65.827640000000002        149.27080000000001        2.8064809999999998     
   65.402829999999994        150.56649999999999        2.7058890000000000     
   65.759280000000004        149.81639999999999        2.7735490000000000     
   65.686040000000006        149.82079999999999        2.7693349999999999     
   65.402829999999994        150.12590000000000        2.7379280000000001     
   64.309079999999994        151.20240000000001        2.6293679999999999     
   64.411619999999999        151.13640000000001        2.6424029999999998     
   65.271000000000001        149.95890000000000        2.7732359999999998     
   65.168459999999996        151.29150000000001        2.6775039999999999     
   65.134280000000004        151.33760000000001        2.6726399999999999     
   66.267089999999996        150.06670000000000        2.7945479999999998     
   66.813959999999994        149.73750000000001        2.8369089999999999     
   66.838380000000001        149.98159999999999        2.8175970000000001     
   66.906739999999999        149.63159999999999        2.8392930000000001     
   67.771000000000001        149.21010000000001        2.8955370000000000     
   66.809079999999994        151.43709999999999        2.7036490000000000     
   66.628420000000006        150.72550000000001        2.7515399999999999     
   66.901859999999999        150.22440000000000        2.7894199999999998     
   67.067869999999999        150.23820000000001        2.8074710000000000     
   65.271000000000001        151.52320000000000        2.6490239999999998     
   65.222170000000006        151.24990000000000        2.6638139999999999     
   65.056150000000002        151.42750000000001        2.6437689999999998     
   65.861819999999994        149.50569999999999        2.7911150000000000     
   66.091309999999993        149.45259999999999        2.8033530000000000     
   68.142089999999996        146.82800000000000        3.0849350000000002     
   68.967290000000006        145.77269999999999        3.1919200000000001     
   68.850099999999998        145.16669999999999        3.2389239999999999     
   68.815920000000006        145.20959999999999        3.2342819999999999     
   69.011229999999998        145.25829999999999        3.2379330000000000     
   68.063959999999994        145.88239999999999        3.1422439999999998     
   68.122559999999993        145.97940000000000        3.1339800000000002     
   66.457520000000002        147.83629999999999        2.9483210000000000     
   66.633300000000006        147.84059999999999        2.9534739999999999     
   66.745609999999999        147.70320000000001        2.9691339999999999     
   66.774900000000002        147.65700000000001        2.9747249999999998     
   66.447749999999999        147.88800000000001        2.9504419999999998     
   66.384280000000004        147.79920000000001        2.9500470000000001     
   66.726070000000007        147.80619999999999        2.9629750000000001     
   66.603999999999999        148.10730000000001        2.9551150000000002     
   65.803219999999996        149.84710000000001        2.8010060000000001     
   65.578609999999998        150.57020000000000        2.7247070000000000     
   65.427250000000001        150.71410000000000        2.7105190000000001     
   66.145020000000002        149.29669999999999        2.8478789999999998     
   67.619630000000001        147.62060000000000        3.0160800000000001     
   66.809079999999994        147.97929999999999        2.9538549999999999     
   67.531739999999999        147.34960000000001        3.0158550000000002     
   66.569820000000007        148.83130000000000        2.8815890000000000     
   66.252440000000007        149.24490000000000        2.8518919999999999     
   65.925290000000004        149.68709999999999        2.8197310000000000     
   66.457520000000002        148.99039999999999        2.8764219999999998     
   67.453609999999998        148.79970000000000        2.9186060000000000     
   67.551270000000002        148.36840000000001        2.9574929999999999     
   67.766109999999998        148.13710000000000        2.9801440000000001     
   68.498540000000006        145.87540000000001        3.1713770000000001     
   68.361819999999994        146.19080000000000        3.1440709999999998     
   68.259280000000004        145.63620000000000        3.1910050000000001     
   67.512209999999996        146.19600000000000        3.1175000000000002     
   68.640140000000002        145.73990000000001        3.1802060000000001     
   68.547359999999998        145.94020000000000        3.1622880000000002     
   65.515140000000002        151.78039999999999        2.6103220000000000     
   65.974119999999999        150.38800000000001        2.7334969999999998     
   66.115719999999996        150.26419999999999        2.7466640000000000     
   66.105959999999996        149.97319999999999        2.7671209999999999     
   66.896969999999996        148.38200000000001        2.9185200000000000     
   66.779790000000006        148.81610000000001        2.8818199999999998     
   66.765140000000002        148.79720000000000        2.8830439999999999     
   63.786619999999999        150.93199999999999        2.6579860000000002     
   63.674320000000002        151.22180000000000        2.6310669999999998     
   63.879390000000001        151.29769999999999        2.6173340000000000     
   63.063960000000002        151.70920000000001        2.5562920000000000     
   63.005369999999999        151.78059999999999        2.5475669999999999     
   64.230959999999996        149.47260000000000        2.7460089999999999     
   64.367679999999993        149.28200000000001        2.7640799999999999     
   65.690920000000006        147.83629999999999        2.9356840000000002     
   65.573729999999998        147.89529999999999        2.9284610000000000     
   65.578609999999998        147.88870000000000        2.9292090000000002     
   65.832520000000002        147.17850000000001        3.0009150000000000     
   64.792479999999998        147.98390000000001        2.8993060000000002     
   64.763180000000006        147.70880000000000        2.9106570000000000     
   65.031739999999999        147.40989999999999        2.9421849999999998     
   64.997559999999993        148.15530000000001        2.8818560000000000     
   65.842290000000006        147.65889999999999        2.9500660000000001     
   65.988770000000002        147.64990000000000        2.9578139999999999     
   66.149900000000002        147.55590000000001        2.9714920000000000     
   65.837400000000002        147.43740000000000        2.9689299999999998     
   65.837400000000002        147.43180000000001        2.9694319999999998     
   65.925290000000004        147.53020000000001        2.9695909999999999     
   63.864750000000001        150.11680000000001        2.7047460000000001     
   64.670410000000004        149.01779999999999        2.8183739999999999     
   64.675290000000004        149.30900000000000        2.7972039999999998     
   64.728999999999999        149.16079999999999        2.8104429999999998     
   64.743650000000002        149.26710000000000        2.7999800000000001     
   65.334469999999996        148.94749999999999        2.8464299999999998     
   65.383300000000006        148.27670000000001        2.8911829999999998     
   66.530760000000001        147.58750000000001        2.9830510000000001     
   66.516109999999998        147.58340000000001        2.9901450000000001     
   67.458500000000001        146.45089999999999        3.1135280000000001     
   67.482910000000004        146.62719999999999        3.0986129999999998     
   66.750489999999999        147.09850000000000        3.0261819999999999     
   67.038570000000007        146.84700000000001        3.0528450000000000     
   67.482910000000004        146.51990000000001        3.0971660000000001     
   66.628420000000006        147.04290000000000        3.0447890000000002     
   66.774900000000002        147.48259999999999        3.0068350000000001     
   65.925290000000004        148.61189999999999        2.8895059999999999     
   65.783690000000007        148.85669999999999        2.8685730000000000     
   65.319820000000007        150.47829999999999        2.7216960000000001     
   64.997559999999993        150.56080000000000        2.7068610000000000     
   65.407709999999994        148.54300000000001        2.8785980000000002     
   63.825679999999998        150.01970000000000        2.7129279999999998     
   64.606930000000006        149.19340000000000        2.8011480000000000     
   64.411619999999999        148.72460000000001        2.8081600000000000     
   65.148929999999993        148.33850000000001        2.8483410000000000     
   65.842290000000006        148.18440000000001        2.8837240000000000     
   67.038570000000007        148.40469999999999        2.9233120000000001     
   68.249510000000001        146.42140000000001        3.1188609999999999     
   69.021000000000001        145.83969999999999        3.1960929999999999     
   69.299319999999994        145.53260000000000        3.2337430000000000     
   68.698729999999998        144.92840000000001        3.2561740000000001     
   68.732910000000004        144.94710000000001        3.2546499999999998     
   68.347170000000006        144.99639999999999        3.2340920000000000     
   67.976070000000007        145.53010000000000        3.1972260000000001     
   68.146969999999996        145.24639999999999        3.2210839999999998     
   66.857910000000004        148.62020000000001        2.9134769999999999     
   65.773929999999993        150.69380000000001        2.7315689999999999     
   65.842290000000006        150.61449999999999        2.7398820000000002     
   65.886229999999998        150.13100000000000        2.7638259999999999     
   65.808109999999999        150.28700000000001        2.7486000000000002     
   65.607910000000004        149.83250000000001        2.7836599999999998     
   64.899900000000002        150.58269999999999        2.7034929999999999     
   64.895020000000002        150.59569999999999        2.7024420000000000     
   66.145020000000002        149.49600000000001        2.8301710000000000     
   66.716309999999993        148.89179999999999        2.8890080000000000     
   66.687010000000001        149.14210000000000        2.8685529999999999     
   67.165530000000004        147.70419999999999        2.9965350000000002     
   67.336429999999993        146.81530000000001        3.0714120000000000     
   68.400880000000001        145.85030000000000        3.1845850000000002     
   68.259280000000004        145.18230000000000        3.2445849999999998     
   68.273929999999993        145.22810000000001        3.2406419999999998     
   68.239750000000001        145.23900000000000        3.2389739999999998     
   67.629390000000001        145.69149999999999        3.1964280000000000     
   67.663570000000007        145.83550000000000        3.1871610000000001     
   67.585449999999994        145.94460000000001        3.1706610000000000     
   67.434079999999994        146.08640000000000        3.1538510000000000     
   68.176270000000002        146.03590000000000        3.1738620000000002     
   67.517089999999996        147.62590000000000        3.0279919999999998     
   67.609859999999998        147.52920000000000        3.0393100000000000     
   66.120609999999999        148.56580000000000        2.9046900000000000     
   65.568849999999998        149.36160000000001        2.8189120000000001     
   64.792479999999998        150.04079999999999        2.7395470000000000     
   64.592290000000006        150.08720000000000        2.7125490000000001     
   66.403809999999993        147.97800000000001        2.9293420000000001     
   65.998540000000006        148.71390000000000        2.8672780000000002     
   65.944820000000007        148.72309999999999        2.8649190000000000     
   66.311040000000006        148.52640000000000        2.8922970000000001     
   65.920410000000004        149.33250000000001        2.8112279999999998     
   66.237790000000004        148.87090000000001        2.8582280000000000     
   64.113770000000002        151.50670000000000        2.5935990000000002     
   63.640140000000002        151.82820000000001        2.5489850000000001     
   63.405760000000001        151.49430000000001        2.5525810000000000     
   63.430180000000000        151.46820000000000        2.5552069999999998     
   63.200679999999998        150.20560000000000        2.6580640000000000     
   63.317869999999999        150.08220000000000        2.6709600000000000     
   62.595210000000002        151.98060000000001        2.5129830000000002     
   62.414549999999998        152.07640000000001        2.5034519999999998     
   62.912599999999998        152.14789999999999        2.5154679999999998     
   63.029789999999998        152.20790000000000        2.5224540000000002     
   63.737789999999997        151.96449999999999        2.5654919999999999     
   64.035640000000001        151.74119999999999        2.5844819999999999     
   64.958500000000001        151.00800000000001        2.6771229999999999     
   66.589359999999999        148.12029999999999        2.9232680000000002     
   67.067869999999999        148.08109999999999        2.9221919999999999     
   65.148929999999993        151.59190000000001        2.6054659999999998     
   65.104979999999998        151.52809999999999        2.6104850000000002     
   64.802250000000001        151.76540000000000        2.5983139999999998     
   66.291499999999999        149.88810000000001        2.8143899999999999     
   66.198729999999998        150.20920000000001        2.7944119999999999     
   67.160640000000001        148.68590000000000        2.9321560000000000     
   67.971190000000007        146.91480000000001        3.0732699999999999     
   66.931150000000002        147.66589999999999        2.9830999999999999     
   67.590329999999994        146.77610000000001        3.0795330000000001     
   67.209469999999996        146.64169999999999        3.0738880000000002     
   66.276859999999999        147.72190000000001        2.9656950000000002     
   65.720209999999994        149.61369999999999        2.8034040000000000     
   66.760249999999999        147.87770000000000        2.9771310000000000     
   66.818849999999998        147.94600000000000        2.9723709999999999     
   67.712400000000002        146.78430000000000        3.0861710000000002     
   67.683109999999999        146.76830000000001        3.0871860000000000     
   68.000489999999999        146.41730000000001        3.1233040000000001     
   67.927250000000001        146.53790000000001        3.1091799999999998     
   68.596190000000007        145.85380000000001        3.1881279999999999     
   68.478999999999999        146.37660000000000        3.1536659999999999     
   67.585449999999994        147.16640000000001        3.0609609999999998     
   67.604979999999998        145.69800000000001        3.1796579999999999     
   68.039550000000006        144.88239999999999        3.2629260000000002     
   67.946780000000004        144.96180000000001        3.2471019999999999     
   67.951660000000004        144.94980000000001        3.2489680000000001     
   68.059079999999994        145.05090000000001        3.2484130000000002     
   67.556150000000002        145.94309999999999        3.1671990000000001     
   67.629390000000001        145.65080000000000        3.1917420000000001     
   67.556150000000002        145.71960000000001        3.1469990000000001     
   67.580569999999994        145.41950000000000        3.1771479999999999     
   65.764160000000004        148.23230000000001        2.9130989999999999     
   66.027829999999994        148.10780000000000        2.9320750000000002     
   66.013180000000006        148.04970000000000        2.9431310000000002     
   65.822749999999999        148.17160000000001        2.9278849999999998     
   66.472170000000006        147.06039999999999        3.0393300000000001     
   66.188959999999994        147.90150000000000        2.9681869999999999     
   66.047359999999998        148.15450000000001        2.9442740000000001     
   66.062010000000001        148.96969999999999        2.8764620000000001     
   64.821780000000004        151.30879999999999        2.6567449999999999     
   64.929199999999994        151.11720000000000        2.6722709999999998     
   64.899900000000002        151.16409999999999        2.6682120000000000     
   64.753420000000006        150.87629999999999        2.6935639999999998     
   64.802250000000001        150.98530000000000        2.6873540000000000     
   65.222170000000006        151.15660000000000        2.6994650000000000     
   69.162599999999998        146.91100000000000        3.1290000000000000     
   69.045410000000004        146.60759999999999        3.1493690000000001     
   68.478999999999999        147.11799999999999        3.0907079999999998     
   68.278809999999993        147.44829999999999        3.0636670000000001     
   68.981930000000006        145.73070000000001        3.2268940000000002     
   68.972170000000006        145.72329999999999        3.2271690000000000     
   69.206540000000004        145.45060000000001        3.2531390000000000     
   69.050290000000004        145.80860000000001        3.2297699999999998     
   68.420410000000004        146.53500000000000        3.1482890000000001     
   68.137209999999996        147.56950000000001        3.0471539999999999     
   67.893069999999994        148.15400000000000        2.9943320000000000     
   67.692869999999999        148.76530000000000        2.9371390000000002     
   67.521969999999996        148.45519999999999        2.9402789999999999     
   67.453609999999998        147.70460000000000        2.9906450000000002     
   67.390140000000002        147.71440000000001        2.9875590000000001     
   67.282709999999994        147.83230000000000        2.9750230000000002     
   68.288570000000007        146.94130000000001        3.0685579999999999     
   66.418459999999996        148.58930000000001        2.8708930000000001     
   66.472170000000006        148.67120000000000        2.8706610000000001     
   66.320800000000006        148.55840000000001        2.8749199999999999     
   66.296390000000002        148.59100000000001        2.8715570000000001     
   66.965329999999994        147.78569999999999        2.9659610000000001     
   66.916499999999999        147.90610000000001        2.9566330000000001     
   66.384280000000004        147.98580000000001        2.9442050000000002     
   67.541499999999999        146.87739999999999        3.0726019999999998     
   67.697749999999999        146.74390000000000        3.0837910000000002     
   67.683109999999999        146.77170000000001        3.0813350000000002     
   67.814940000000007        146.00670000000000        3.1494620000000002     
   67.702640000000002        145.99809999999999        3.1439849999999998     
   66.174319999999994        148.60110000000000        2.8893300000000002     
   65.832520000000002        149.10759999999999        2.8432620000000002     
   65.871579999999994        148.99299999999999        2.8549259999999999     
   66.477050000000006        148.70810000000000        2.8918230000000000     
   66.979979999999998        148.21809999999999        2.9440849999999998     
   67.727050000000006        146.74639999999999        3.0842380000000000     
   67.302250000000001        147.22540000000001        3.0305260000000001     
   67.272949999999994        147.25350000000000        3.0258829999999999     
   67.316890000000001        147.11990000000000        3.0375390000000002     
   67.956540000000004        147.51720000000000        3.0105610000000000     
   68.796390000000002        146.70529999999999        3.1018970000000001     
   68.005369999999999        146.19250000000000        3.1403240000000001     
   67.424319999999994        146.92359999999999        3.0752480000000002     
   66.667479999999998        147.67840000000001        2.9905789999999999     
   66.506349999999998        148.08380000000000        2.9460489999999999     
   66.037599999999998        148.11030000000000        2.9244040000000000     
   65.935059999999993        148.30470000000000        2.9053879999999999     
   66.535640000000001        147.31870000000001        2.9978129999999998     
   66.560059999999993        147.67330000000001        2.9697740000000001     
   66.511229999999998        147.92900000000000        2.9462940000000000     
   66.428219999999996        148.03049999999999        2.9380080000000000     
   66.643069999999994        147.67470000000000        2.9730910000000002     
   67.053219999999996        147.20910000000001        3.0221209999999998     
   67.399900000000002        147.17460000000000        3.0388259999999998     
   66.467290000000006        147.56250000000000        2.9851049999999999     
   66.433109999999999        147.98509999999999        2.9354130000000000     
   64.802250000000001        149.78809999999999        2.7451829999999999     
   64.934079999999994        149.55179999999999        2.7671910000000000     
   65.163570000000007        149.83810000000000        2.7525539999999999     
   66.457520000000002        148.29130000000001        2.9173060000000000     
   66.247559999999993        148.41739999999999        2.8997500000000000     
   67.570800000000006        147.54249999999999        3.0283310000000001     
   67.365719999999996        147.58900000000000        3.0157880000000001     
   67.507320000000007        147.34240000000000        3.0410930000000000     
   67.458500000000001        146.82040000000001        3.0809240000000000     
   67.595209999999994        146.84260000000000        3.0800350000000001     
   67.746579999999994        146.62710000000001        3.1029939999999998     
   67.917479999999998        146.16190000000000        3.1428020000000001     
   68.522949999999994        145.36689999999999        3.2267790000000001     
   68.527829999999994        145.41110000000000        3.2226330000000001     
   68.806150000000002        145.70710000000000        3.2228889999999999     
   69.455569999999994        144.52840000000000        3.3443380000000000     
   70.329589999999996        144.27719999999999        3.4032670000000000     
   70.256349999999998        144.87459999999999        3.3385199999999999     
   70.480959999999996        144.76970000000000        3.3493710000000001     
   70.402829999999994        144.39089999999999        3.3799519999999998     
   69.362790000000004        145.21570000000000        3.2777500000000002     
   69.250489999999999        144.74809999999999        3.3108130000000000     
   69.982910000000004        144.82010000000000        3.3157580000000002     
   70.622559999999993        144.08510000000001        3.4004639999999999     
   70.588380000000001        143.99719999999999        3.4020800000000002     
   70.793459999999996        143.51599999999999        3.4572460000000000     
   70.065920000000006        144.38339999999999        3.3644850000000002     
   70.134280000000004        144.46700000000001        3.3615409999999999     
   69.807130000000001        144.44329999999999        3.3353350000000002     
   68.435059999999993        145.58080000000001        3.1945530000000000     
   67.746579999999994        146.48810000000000        3.1172759999999999     
   66.931150000000002        147.78489999999999        2.9851190000000001     
   66.916499999999999        147.65979999999999        2.9939950000000000     
   67.790530000000004        148.06819999999999        2.9870809999999999     
   68.317869999999999        147.29859999999999        3.0652770000000000     
   67.683109999999999        148.58810000000000        2.9384209999999999     
   67.263180000000006        149.15639999999999        2.8758110000000001     
   66.022949999999994        150.16950000000000        2.7582190000000000     
   66.062010000000001        149.62289999999999        2.8126139999999999     
   66.105959999999996        149.57060000000001        2.8170130000000002     
   66.135249999999999        149.85030000000000        2.7951350000000001     
   66.457520000000002        149.57130000000001        2.8312789999999999     
   66.486819999999994        149.44820000000001        2.8409510000000000     
   67.058109999999999        148.84170000000000        2.9070230000000001     
   66.848140000000001        149.03780000000000        2.8939159999999999     
   68.034670000000006        147.85230000000001        3.0264760000000002     
   68.010249999999999        147.57470000000001        3.0511900000000001     
   68.020020000000002        147.52650000000000        3.0554139999999999     
   68.020020000000002        147.51880000000000        3.0561940000000001     
   68.664550000000006        146.01990000000001        3.1964709999999998     
   68.010249999999999        146.61529999999999        3.1261220000000001     
   68.083500000000001        146.59670000000000        3.1312319999999998     
   68.239750000000001        146.67210000000000        3.1257920000000001     
   68.205569999999994        146.60970000000000        3.1278400000000000     
   67.399900000000002        147.55480000000000        3.0133150000000000     
   68.020020000000002        147.46160000000000        3.0306090000000001     
   67.321780000000004        147.54800000000000        3.0033509999999999     
   66.926270000000002        148.04349999999999        2.9584600000000001     
   67.302250000000001        147.63970000000000        3.0010430000000001     
   66.521000000000001        148.20179999999999        2.9241630000000001     
   65.368650000000002        150.12639999999999        2.7503850000000001     
   64.401859999999999        150.50290000000001        2.6797620000000002     
   64.514160000000004        150.19450000000001        2.7054730000000000     
   65.070800000000006        150.04349999999999        2.7361239999999998     
   64.982910000000004        149.95230000000001        2.7416299999999998     
   65.686040000000006        149.68260000000001        2.7918129999999999     
   65.861819999999994        149.21360000000001        2.8266760000000000     
   66.354979999999998        149.42420000000001        2.8598249999999998     
   66.740719999999996        148.90610000000001        2.9106310000000000     
   66.179199999999994        149.64109999999999        2.8370669999999998     
   65.671390000000002        150.98660000000001        2.7058900000000001     
   65.266109999999998        151.41849999999999        2.6565010000000000     
   65.207520000000002        150.82900000000001        2.7104659999999998     
   65.056150000000002        151.25030000000001        2.6722039999999998     
   65.227050000000006        151.34760000000000        2.6721140000000001     
   65.461429999999993        150.61959999999999        2.7245990000000000     
   65.490719999999996        150.78309999999999        2.7255340000000001     
   65.275880000000001        151.01960000000000        2.7081430000000002     
   64.304199999999994        151.60069999999999        2.6258849999999998     
   64.494630000000001        151.51040000000000        2.6416279999999999     
   65.993650000000002        149.54970000000000        2.8321070000000002     
   66.086429999999993        149.46340000000001        2.8424000000000000     
   65.886229999999998        149.76210000000000        2.8133100000000000     
   67.263180000000006        146.39990000000000        3.1230449999999998     
   66.813959999999994        146.85280000000000        3.0659779999999999     
   67.121579999999994        146.75000000000000        3.0703870000000002     
   67.165530000000004        146.67320000000001        3.0766000000000000     
   66.491699999999994        148.59729999999999        2.9156019999999998     
   66.569820000000007        148.35200000000000        2.9389539999999998     
   66.486819999999994        148.23769999999999        2.9455570000000000     
   66.994630000000001        147.30369999999999        3.0390220000000001     
   67.824709999999996        146.89519999999999        3.1028669999999998     
   68.527829999999994        145.92189999999999        3.1983359999999998     
   67.395020000000002        147.59170000000000        3.0114540000000001     
   67.448729999999998        147.54480000000001        3.0137339999999999     
   67.287599999999998        147.43430000000001        3.0234640000000002     
   66.584469999999996        148.35759999999999        2.9271170000000000     
   66.691890000000001        148.28160000000000        2.9370720000000001     
   65.690920000000006        149.91390000000001        2.7798609999999999     
   65.710449999999994        149.88000000000000        2.7811539999999999     
   65.666499999999999        149.90020000000001        2.7763730000000000     
   65.568849999999998        149.79880000000000        2.7799559999999999     
   65.515140000000002        149.81049999999999        2.7774179999999999     
   65.529790000000006        149.62760000000000        2.7915450000000002     
   64.636229999999998        151.07759999999999        2.6468060000000002     
   64.060059999999993        151.81860000000000        2.5749350000000000     
   64.001459999999994        151.73830000000001        2.5793560000000002     
   63.024900000000002        152.95650000000001        2.4585180000000002     
   63.322749999999999        153.07390000000001        2.4640450000000000     
   63.293460000000003        153.08000000000001        2.4644020000000002     
   62.785640000000001        153.68310000000000        2.4042180000000002     
   63.400880000000001        153.01990000000001        2.4742259999999998     
   63.664549999999998        152.39740000000000        2.5108969999999999     
   63.303220000000003        152.67320000000001        2.4762559999999998     
   63.308109999999999        152.68830000000000        2.4753419999999999     
   64.260249999999999        151.14959999999999        2.6200860000000001     
   64.328609999999998        151.11330000000001        2.6230039999999999     
   64.304199999999994        151.17130000000000        2.6180240000000001     
   64.533690000000007        150.54310000000001        2.6857329999999999     
   65.227050000000006        150.73490000000001        2.7037949999999999     
   65.422359999999998        149.24070000000000        2.8221690000000001     
   65.202640000000002        149.47550000000001        2.8012510000000002     
   65.256349999999998        149.57380000000001        2.7926410000000002     
   65.197749999999999        149.48190000000000        2.7967529999999998     
   65.485839999999996        149.01630000000000        2.8386640000000001     
   65.505369999999999        149.00239999999999        2.8400840000000001     
   64.499510000000001        150.15250000000000        2.7300870000000002     
   64.504390000000001        150.13399999999999        2.7318519999999999     
   64.133300000000006        150.77500000000001        2.6570040000000001     
   64.494630000000001        150.42060000000001        2.6952769999999999     
   65.075680000000006        149.72250000000000        2.7728660000000001     
   65.793459999999996        149.64630000000000        2.7836500000000002     
   66.330569999999994        148.87110000000001        2.8612519999999999     
   65.744630000000001        148.99700000000001        2.8330270000000000     
   64.753420000000006        151.00160000000000        2.6750240000000001     
   64.782709999999994        150.97210000000001        2.6791640000000001     
   65.070800000000006        150.54130000000001        2.7214969999999998     
   64.982910000000004        151.20070000000001        2.6716810000000000     
   64.655760000000001        151.42169999999999        2.6422789999999998     
   64.577640000000002        151.19929999999999        2.6539030000000001     
   64.841309999999993        149.25149999999999        2.8092440000000001     
   65.427250000000001        148.62540000000001        2.8881619999999999     
   64.753420000000006        148.33390000000000        2.8718100000000000     
   63.684080000000002        150.44110000000001        2.6846999999999999     
   63.625489999999999        150.55050000000000        2.6749749999999999     
   63.557130000000001        150.51870000000000        2.6746550000000000     
   64.201660000000004        149.05719999999999        2.8091900000000001     
   64.240719999999996        149.04440000000000        2.8155009999999998     
   64.060059999999993        148.61689999999999        2.8451960000000001     
